"","id","thumbnail_url","medium_url","picture_url","xl_picture_url","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","zipcode","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","reviews_per_month","downtown","kitchen","restaurants","laundry","harvard","bus","subway","airport","nosmoking","amenities_list","amenity_counts","TV","Wireless Internet","Kitchen","Free Parking on Premises","Pets live on this property","Dogs","Heating","FamilyKid Friendly","Washer","Dryer","Smoke Detector","Fire Extinguisher","Essentials","Shampoo","Laptop Friendly Workspace","Internet","Air Conditioning","Pets Allowed","Carbon Monoxide Detector","Lock on Bedroom Door","Hangers","Hair Dryer","Iron","Cable TV","First Aid Kit","Safety Card","Gym","Breakfast","Indoor Fireplace","Cats","24Hour Checkin","Hot Tub","BuzzerWireless Intercom","Other pets","Washer  Dryer","Smoking Allowed","Suitable for Events","Wheelchair Accessible","Elevator in Building","Pool","Doorman","Paid Parking Off Premises","Free Parking on Street"
"2965",14040282,1,1,1,1,"within an hour",100,100,0,1,1,3,3,4,1,1,"Dorchester","02124",1,"House","Private room",4,1,1,2,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,0,2,10,4,1125,21,51,81,171,6,93,10,10,10,10,8,9,0,0,"moderate",0,0,2,6,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Wireless Internet, Air Conditioning, Free Parking on Premises, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo, Lock on Bedroom Door, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",18,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2966",3953472,1,1,1,1,"within an hour",100,100,0,1,1,1,1,5,1,1,"Dorchester","02122",1,"Apartment","Entire home/apt",6,1,2,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",200,30,2,12,4,15,0,0,7,19,12,95,10,10,10,10,9,10,0,0,"strict",0,0,1,0.51,1,1,0,1,0,0,1,1,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Pets Allowed, Pets live on this property, Other pets, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo",19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2967",18711,1,1,1,1,"within a day",73,91,0,1,1,10,10,5,1,1,"Dorchester","02125",1,"Apartment","Entire home/apt",6,1,3,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials}",500,175,3,10,6,89,11,41,62,337,17,88,9,9,9,9,9,9,0,0,"strict",0,0,10,0.22,1,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Smoke Detector, Fire Extinguisher, Essentials",13,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2968",1544702,1,1,1,1,"within an hour",100,100,1,1,1,7,7,4,1,1,"Dorchester","02125",1,"House","Private room",3,2,1,2,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",100,25,1,17,1,120,1,7,21,269,222,97,10,10,10,10,9,10,0,1,"flexible",0,0,7,6.09,0,1,0,1,0,1,0,1,1,"Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Hot Tub, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo",14,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2969",315982,1,1,1,1,"within an hour",100,100,0,1,1,11,11,5,1,1,"Dorchester","02122",1,"Townhouse","Entire home/apt",6,1.5,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",200,110,5,20,1,365,13,43,73,132,84,87,9,9,9,9,8,9,0,0,"strict",0,1,9,1.53,1,0,0,1,1,0,0,1,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Essentials, Shampoo",16,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2970",561769,1,1,1,1,"within a day",73,91,0,1,1,10,10,5,1,1,"Dorchester","02125",1,"Apartment","Entire home/apt",6,1,2,4,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",500,150,2,10,2,365,8,20,38,38,4,87,10,10,8,10,9,9,0,0,"strict",0,0,10,0.08,1,0,0,1,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Fire Extinguisher",14,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2971",12344014,1,1,1,1,"N/A",NA,NA,0,1,1,1,1,3,1,0,"Dorchester","02125",1,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Iron,""Laptop Friendly Workspace""}",0,25,1,0,2,1125,0,0,0,0,3,87,9,9,10,10,7,9,0,0,"flexible",0,0,1,0.86,0,1,0,1,0,0,0,0,0,"TV, Internet, Wireless Internet, Kitchen, Free Parking on Premises, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Fire Extinguisher, Essentials, 24Hour Checkin, Iron, Laptop Friendly Workspace",16,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"2972",7071883,1,1,1,1,"within a few hours",100,100,1,1,1,1,1,5,1,1,"Dorchester","02125",0,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",250,75,1,0,2,30,4,4,4,86,15,97,10,10,10,10,10,10,0,0,"moderate",0,0,1,1.04,0,0,0,0,0,0,0,0,1,"Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",16,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2973",4494419,1,1,1,1,"within a few hours",79,100,0,1,1,18,18,4,1,1,"Dorchester","02125",1,"Apartment","Private room",1,1,1,1,"Real Bed","{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",100,49,1,0,3,60,0,6,36,311,2,70,8,6,10,10,9,6,0,0,"strict",0,0,15,0.09,1,1,1,0,0,0,0,0,0,"Wireless Internet, Kitchen, Heating, Smoke Detector, Carbon Monoxide Detector, Shampoo",6,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2974",3166256,1,1,1,1,"within a day",100,83,1,1,1,1,1,3,1,0,"Dorchester","02125",1,"Bed & Breakfast","Entire home/apt",4,1.5,2,2,"Real Bed","{""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",250,0,2,55,3,14,2,9,13,285,102,96,9,10,10,10,9,10,0,0,"strict",0,0,1,3.74,0,0,0,0,0,0,0,0,0,"Cable TV, Wireless Internet, Air Conditioning, Free Parking on Premises, Breakfast, Pets live on this property, Dogs, Indoor Fireplace, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",22,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2975",13242393,0,0,1,0,"within a day",93,57,0,1,1,17,17,4,1,1,"Dorchester","02121",1,"Apartment","Private room",1,1,1,1,"Real Bed","{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",300,50,1,0,30,999,5,35,65,340,1,100,10,10,10,10,10,10,0,0,"strict",0,0,6,0.43,0,0,0,0,0,1,1,0,1,"Wireless Internet, Kitchen, Heating, Smoke Detector, Carbon Monoxide Detector, Lock on Bedroom Door, Hangers, Laptop Friendly Workspace",8,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2976",2871079,1,1,1,1,"N/A",NA,NA,0,1,1,1,1,4,1,1,"Dorchester","02125",1,"Loft","Entire home/apt",2,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,Washer,Dryer}",0,0,1,0,1,1125,0,0,0,248,0,NA,NA,NA,NA,NA,NA,NA,0,0,"moderate",0,0,1,NA,0,0,0,0,0,1,1,0,1,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Elevator in Building, Heating, Washer, Dryer",10,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2977",13979354,1,1,1,1,"within a few hours",100,99,0,1,1,2,2,4,1,1,"Dorchester","02119",1,"House","Private room",4,1,1,2,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",0,9,1,19,1,17,22,52,82,357,14,91,10,10,10,10,8,9,0,1,"flexible",0,0,2,7.92,0,1,0,0,0,0,0,0,0,"Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Smoking Allowed, Heating, FamilyKid Friendly, Essentials, Shampoo, Hair Dryer, Laptop Friendly Workspace",11,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2978",10268223,1,1,1,1,"a few days or more",0,100,0,1,1,1,1,2,1,0,"Dorchester","02125",1,"House","Private room",2,1.5,1,1,"Real Bed","{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Lock on Bedroom Door""}",0,0,1,0,1,1125,0,0,0,248,2,90,10,10,10,9,10,10,0,0,"flexible",0,0,1,0.25,0,0,0,0,0,0,0,0,0,"TV, Wireless Internet, Kitchen, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Lock on Bedroom Door",10,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2979",3641545,1,1,1,1,"within an hour",100,100,1,1,1,7,7,4,1,1,"Dorchester","02125",1,"House","Private room",3,2,1,3,"Real Bed","{}",100,20,1,17,1,5,0,0,0,0,5,100,10,10,10,10,10,10,0,0,"flexible",0,0,7,0.22,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2980",839265,1,1,1,1,"within a few hours",100,100,0,1,1,5,5,4,1,1,"Dorchester","02121",1,"Apartment","Private room",1,1,1,1,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",100,25,1,10,3,1125,0,16,46,321,16,89,9,9,10,9,7,9,0,0,"moderate",0,0,5,0.36,1,1,0,1,0,1,0,0,0,"Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Breakfast, BuzzerWireless Intercom, Heating, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",18,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2981",232990,1,1,1,1,"within an hour",100,100,0,1,1,3,3,4,1,1,"Dorchester","02124",1,"House","Private room",3,1.5,1,1,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100,40,1,20,2,150,0,0,16,291,55,93,9,10,10,10,9,9,0,1,"strict",1,1,3,0.9,0,0,0,0,0,0,0,0,0,"Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Breakfast, Pets live on this property, Dogs, Indoor Fireplace, Heating, FamilyKid Friendly, Smoke Detector, First Aid Kit, Fire Extinguisher, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",19,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2982",1584362,1,1,1,1,"within an hour",100,100,1,1,1,7,7,4,1,1,"Dorchester","02125",1,"House","Private room",3,2,1,2,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",100,25,1,17,1,1125,0,0,12,258,232,97,10,10,10,10,9,10,0,1,"flexible",0,0,7,6.48,0,1,0,1,0,1,0,1,1,"Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Breakfast, Hot Tub, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo",15,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2983",4503393,1,1,1,1,"within a few hours",79,100,0,1,1,18,18,4,1,1,"Dorchester","02125",1,"Apartment","Private room",1,1,1,1,"Real Bed","{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",100,50,1,0,3,60,30,60,90,365,3,47,7,4,8,7,5,5,0,0,"strict",0,0,15,0.13,0,1,1,0,0,0,0,0,1,"Wireless Internet, Kitchen, Heating, Smoke Detector, Carbon Monoxide Detector",5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2984",1821633,1,1,1,1,"within an hour",100,100,1,1,1,3,3,4,1,1,"Dorchester","02125",1,"Bed & Breakfast","Private room",2,2.5,1,1,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Heating}",0,0,2,20,1,1125,6,22,52,327,123,98,10,10,10,10,10,10,0,0,"flexible",0,0,3,3.53,0,0,0,0,0,0,0,0,0,"Wireless Internet, Air Conditioning, Heating",3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2985",4934600,1,1,1,1,"within an hour",100,100,0,1,1,3,3,4,1,1,"Dorchester","02122",1,"House","Entire home/apt",4,1,1,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",100,50,3,25,2,366,12,26,52,315,64,93,10,10,10,10,8,9,0,0,"moderate",0,0,3,4.92,0,1,0,0,0,0,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",19,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2986",3394437,1,1,1,1,"within a day",100,50,0,1,1,1,1,3,1,0,"Dorchester","02125",1,"House","Entire home/apt",6,3,3,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",0,75,6,50,2,1125,0,0,0,207,14,87,9,8,10,10,8,9,0,0,"moderate",0,0,1,0.56,0,1,0,0,0,0,0,1,1,"TV, Cable TV, Internet, Wireless Internet, Kitchen, Free Parking on Premises, Pets Allowed, Pets live on this property, Dogs, Cats, Heating, FamilyKid Friendly, Suitable for Events, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials",19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2987",533114,1,1,1,1,"within a day",73,91,0,1,1,10,10,5,1,1,"Dorchester","02125",1,"Apartment","Entire home/apt",6,2.5,2,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",500,175,2,10,2,365,4,12,38,313,8,93,9,10,9,10,8,9,0,0,"strict",0,0,10,0.16,1,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Indoor Fireplace, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Fire Extinguisher",13,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2988",7367795,1,1,1,1,"within an hour",100,88,1,1,1,7,7,4,1,1,"Dorchester","02125",1,"House","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",0,0,1,0,1,1125,3,3,3,3,4,95,10,10,10,10,10,9,0,0,"strict",0,0,1,0.29,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Pets Allowed, Pets live on this property, Dogs, Cats, Indoor Fireplace, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials",19,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2989",8523157,1,1,1,1,"within a few hours",100,62,1,1,1,1,1,4,1,1,"Dorchester","02125",1,"House","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",0,0,2,29,1,1125,10,10,15,258,16,100,10,10,10,10,9,10,0,0,"strict",0,0,1,3.08,0,0,0,0,0,0,1,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Pets live on this property, Dogs, Cats, Indoor Fireplace, Heating, Suitable for Events, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo, Lock on Bedroom Door, Hangers, Hair Dryer, Iron",25,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2990",12586305,1,1,1,1,"within an hour",100,95,0,1,1,3,3,4,1,1,"Dorchester","02124",0,"House","Private room",2,1,1,2,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron}",0,25,1,0,1,1125,29,59,89,364,3,100,10,10,10,10,8,9,0,0,"strict",0,0,3,1.45,0,0,0,0,0,1,0,1,1,"Internet, Wireless Internet, Air Conditioning, Kitchen, Pets live on this property, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Iron",16,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2991",12175961,1,1,1,1,"within a few hours",100,94,0,1,1,22,22,3,1,0,"Dorchester","02124",0,"Apartment","Private room",1,1,1,1,"Airbed","{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",500,50,0,0,10,1125,0,0,30,305,1,80,8,6,10,10,4,6,0,0,"moderate",0,0,20,0.25,1,0,0,1,0,0,0,0,1,"Internet, Wireless Internet, Kitchen, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Lock on Bedroom Door, Hangers, Laptop Friendly Workspace",12,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2992",6965516,1,1,1,1,"within an hour",100,100,0,1,1,3,3,4,1,1,"Dorchester","02124",1,"House","Private room",1,1,1,1,"Real Bed","{TV,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",100,75,0,0,4,28,21,51,81,108,1,100,10,10,10,10,10,10,0,0,"strict",0,0,3,0.1,1,0,1,0,0,0,0,0,1,"TV, Wireless Internet, Kitchen, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Hangers, Iron, Laptop Friendly Workspace",11,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
