"","lm_100","step_100","lasso_100","knn1_100","knn3_100","knn5_100","knn7_100","knn15_100","rt_100"
"57",13.6658101972679,13.7371494547088,15.5941894941811,22.8975186598689,19.5552796364172,18.3899481918217,18.1547194927059,17.0292831815192,16.6577365152543
"58",14.252882597506,14.1262282459001,15.7466369292567,21.0647758682408,17.4432235762351,17.1069037458247,16.341138651943,15.5303200971107,15.8081991414093
"59",14.1271930449535,14.2632756438864,12.6705789192166,22.8140811986624,19.4249106017064,18.4495947856846,17.8837511951901,17.0390266780975,15.5016485096335
"60",15.4711528686663,15.6760491247035,14.5931188562526,23.9397469670609,20.8209548564046,19.8764149131313,19.3783403748645,18.8244674548974,16.2056617727435
"61",13.596141652634,13.5030974342124,14.3612277919867,21.0719783580805,18.0993178096316,16.9411753050635,16.8557810812796,16.4939324912049,16.845202033923
"62",16.7907599419035,16.714508652405,15.5629113280888,23.4907746880971,19.6453288666118,18.90713903897,18.5974794961779,18.195947127332,17.0257607864513
"63",14.525924655384,14.3394471828484,13.720895254514,22.5845247636308,18.7547909182014,17.772063581134,17.4231784798477,16.8515959419567,16.0102574911155
"64",14.9499323955531,14.7661833234072,15.0699976262115,23.4583279714443,19.9766650411525,19.4675646316471,18.784116043565,18.2945685062005,16.4440756742062
"65",14.6047592723026,14.5636278683907,13.383973578851,23.4962241989023,18.9612955829285,18.1987572771859,17.9334693071848,16.7297075151235,16.9052262168618
"66",14.2097268565484,14.1923238954986,14.8917096868626,23.9596804613819,19.7596528611773,18.3711874342778,17.7384175881468,17.1734168139942,14.6489636837673
"67",14.4783034566358,14.1628755936034,14.290548306346,22.9782471892106,18.8857737431028,18.103275227245,17.6851136104704,16.8372298174588,15.196558709239
"68",16.8203856308336,17.00016597919,13.7384748684456,23.3349564661008,20.1254491285775,19.5734951322033,19.1799119747476,18.7731132659044,17.7610026572843
"69",14.8371800355337,14.5392785674757,16.540170626122,24.2754201373197,20.2710304682464,19.2659455047163,18.9496963572107,18.1446857718567,15.8823152390319
"70",14.5965720122934,14.528326805675,14.8634581975537,24.066049393158,20.4551720157807,19.5211266530849,19.0679214191694,18.1060880255721,13.9858717986542
"71",16.1558557559131,16.1880505164948,14.4019720172472,23.9183673731782,20.8482099352777,19.7464667434221,19.3653686709144,18.5282941398542,16.8364095660925
"72",15.5083421583896,15.9883428985106,15.5503699509145,22.4212280836339,20.0475987312629,19.5952365181479,18.7892491400127,18.3079751963863,16.2100610292592
"73",14.580705539109,14.705570298066,13.5046525516901,22.7041563182439,19.4177665313617,18.3522373221026,18.2301067239056,17.4091947472211,16.4615715515037
"74",14.2362172693739,14.2692819603401,14.6955048195289,23.2565007923575,20.0906762289587,19.1459484123475,18.4035530409945,17.7846403876572,15.9409955509098
"75",14.4366402558808,14.2098059370342,14.1873649489755,21.9210523733449,18.4588862840638,17.5335379465177,17.4458343812725,16.9056118834489,15.1895785445314
"76",15.692929849485,15.7397308440624,15.3297121325731,23.2469022483066,20.451522537475,19.9375952730138,19.4297176194692,18.7872423107118,17.0472543290714
"77",13.1459041812275,13.3105592177446,15.7882082545431,21.8383078027634,18.4406338562946,17.5752806313898,17.2159229630521,16.2974650191587,15.4513779503938
"78",15.8243817816677,15.7904877402498,16.5814465936086,22.9051316124634,19.4753396473315,18.7327867607467,18.252183325619,17.4395454973639,16.9358404335877
"79",15.0775485642422,15.0733167123144,14.7452476528094,23.2687036810244,19.9111108871427,19.239813881573,18.6451898047161,17.6936144572505,16.2658700713726
"80",14.5113086203239,15.0144556008042,15.2723212702768,23.3610023069298,19.2781072141532,18.0212712667121,17.3747651015913,16.5758428657449,16.6690273748031
"81",14.9818624176838,14.9350369892204,13.826961094026,22.7057330380987,19.197060219175,18.0834881245332,17.6556810668499,16.7640365707557,16.6532277211258
"82",15.2308329874973,15.0979750916152,14.6526527901167,22.3457220272029,19.0190107928436,17.7718211806786,17.5066583527482,16.9244471609415,15.0418734180553
"83",15.2197779751317,14.927880221715,13.8250719845356,22.2480503052407,18.2647195076074,17.3901441193513,16.9487749918157,16.2235300560809,15.7022672521651
"84",15.0927726200494,15.1424956474384,14.9466431979051,22.5887328131783,19.4014324020542,18.689564827579,18.3252579655661,17.7404008413995,16.8709027015082
"85",19.3651752972292,19.4328037186988,17.3561015719309,22.079390245633,18.4584150625386,18.1119767444864,17.5208891391116,17.1462539960599,16.6663356611037
"86",16.0234763677537,16.1241028517582,15.539052413885,24.6377008032161,22.0337787515657,20.8925290968453,20.2608356698782,19.6114481740527,16.0682439280267
"87",15.9783640599545,16.0193463199597,14.3028338156255,23.3390957717353,19.1581017245202,18.353429024696,17.823353853605,17.2185513181643,17.1018724834231
"88",14.5320640430638,14.2480541935875,14.3384363053161,22.5936048104839,19.0725191089997,18.0337962132079,17.6664866354789,17.0291770486781,15.2927113735919
"89",15.3737935853906,15.0599257446251,14.4973172678242,24.1156076082373,20.1850861428088,19.6490868963751,19.4200291378879,19.021217476913,16.0911591108356
"90",15.4410549467959,15.5829004577573,14.3858847734624,23.0896851952335,19.6043895781626,18.8120392820797,18.0682108252411,16.9660118329871,16.1472845396402
"91",14.6454584752,14.7710068882679,13.6330949596314,22.645034013438,18.5535536839063,17.738913303462,17.4804019496788,16.8067144731467,15.4527205473594
"92",14.4289811222447,14.3483135517908,14.2503523973094,22.5307959399842,19.4192611753121,18.3541098998456,17.6188691232086,16.6098179718954,16.5689569595794
"93",15.1440771090554,15.2321397760675,16.4394891206843,24.0218249562349,19.7847630870783,19.3460610623826,18.8080915351703,18.0278654509531,14.9894244329114
"94",15.1238300939526,14.9261171992015,15.7368384267975,22.0539975493319,19.3689221111079,18.5162392991314,17.8303801663502,17.1746476739028,16.7599136783536
"95",14.6060511679615,14.860684317102,13.9553314588479,22.7141181395387,18.8913416680127,18.1109274710264,17.8024441706703,16.956909907805,14.0591834375577
"96",14.724112642279,14.6314697428288,13.0263691815615,22.917584641866,20.0359317522467,19.0881967755747,18.360232038637,18.0022788690969,15.3380022201225
"97",15.7182614899736,15.4555133087516,14.9412242354417,24.0239912705538,20.486835861838,19.7769987573386,19.5561847933157,19.0889876750604,16.6165929551007
"98",14.9900172318764,14.7600385153113,14.1090187831463,23.3525036099046,19.8351943182712,18.9360312811613,18.4341535117637,17.653583381694,15.9297004079553
"99",15.4368873267434,15.1086549561305,14.9701158216617,23.1763931285383,19.3305522026228,18.2935573334014,18.207188357861,17.6048466528281,16.1890138749316
"100",14.3770362729763,14.4210409244341,13.9355668770173,23.0157650093913,19.089498131597,17.9719331211519,17.7564730881946,17.278461241588,16.9525392411511
